0,18,10,M,C,26,2,21,N,125,CTE,G,INJ,GO,160-170,B,3
0,338,5,F,C,50,1,51,N,72,BER,B,INJ,ES,150-160,A,3
0,338,10,M,A,46,1,56,N,64,BER,L,INJ,ES,200-220,H,3
0,83,4,M,A,50,1,45,N,80,BER,I,INJ,ES,180-190,M1,3
0,421,9,M,A,50,1,53,N,50,BER,N,INJ,ES,200-220,H,2
0,403,5,F,A,50,2,54,N,50,BER,G,INJ,ES,180-190,B,3
0,652,2,F,A,42,1,76,N,50,BER,I,INJ,ES,180-190,B,2
0,544,10,M,A,60,1,69,O,50,CPE,J,CAR,ES,180-190,0,2
0,425,9,F,A,37,1,55,N,50,BER,E,INJ,ES,150-160,B,3
0,441,10,M,A,1,1,54,N,95,BER,A,CAR,ES,001-130,A,3
0,367,4,F,A,1,3,62,N,50,BER,K,IDS,GO,190-200,M2,3
1,395,1,F,A,50,1,52,N,50,BER,I,INJ,ES,190-200,B,3
0,63,10,M,C,50,2,23,N,90,BER,H,INS,GO,170-180,M2,1
0,129,1,F,A,50,1,29,N,68,MSPHF,J,INJ,ES,180-190,M1,3
0,294,9,M,A,50,2,50,O,72,BER,A,INJ,ES,130-140,M1,2
0,259,4,M,A,50,1,40,O,60,TT,M,INJ,ES,160-170,H,2
0,513,10,F,A,60,1,67,N,50,BER,D,CAR,ES,130-140,A,3
0,121,9,M,A,46,4,33,N,79,CTE,F,INJ,GO,140-150,M1,3
0,179,10,F,A,50,1,34,N,100,BER,J,INJ,ES,190-200,H,3
1,525,2,M,A,55,1,61,N,50,MSPF,N,IDS,GO,180-190,H,2
0,154,9,M,A,50,1,31,N,95,BER,G,INJ,ES,160-170,M1,2
0,464,7,M,C,50,2,56,N,50,BER,E,INJ,ES,160-170,B,3
0,175,10,M,A,50,3,33,N,68,CAB,K,INJ,ES,180-190,B,3
1,230,4,M,A,42,3,47,N,50,BRK,I,IDS,GO,160-170,M1,3
0,308,10,F,A,50,2,49,N,50,BER,K,INJ,ES,200-220,M2,2
0,328,2,F,A,50,2,45,N,50,BER,I,INJ,ES,160-170,B,1
0,276,5,M,A,50,2,41,N,50,BER,J,INJ,ES,160-170,B,1
0,105,7,M,C,50,2,26,N,90,BER,F,INJ,ES,150-160,B,3
0,413,7,F,A,50,2,55,N,50,MSPF,N,INJ,ES,170-180,H,2
0,233,2,F,C,50,1,39,N,54,BER,G,INJ,ES,180-190,B,2
0,165,10,F,C,50,2,37,N,95,BER,C,CAR,ES,150-160,M1,3
0,177,2,M,A,46,3,33,N,80,BER,L,IDS,GO,190-200,M1,3
1,194,0,M,A,50,2,34,N,56,BER,L,IDS,GO,200-220,M1,3
0,364,1,M,A,1,2,48,N,50,BRK,M,INJ,ES,200-220,M2,3
0,510,1,M,A,60,1,69,N,50,BER,K,INJ,ES,200-220,M2,3
0,120,10,M,A,50,1,32,O,76,BER,L,INS,GO,190-200,H,3
1,336,7,M,A,55,1,54,N,50,BER,J,INJ,ES,180-190,M2,1
1,199,2,M,A,50,4,34,N,88,CPE,E,INS,ES,130-140,A,3
0,139,10,M,A,50,2,29,N,68,BER,G,CAR,ES,160-170,M1,3
0,255,10,M,A,50,2,39,N,50,BER,C,CAR,ES,140-150,B,3
0,61,2,M,C,50,3,25,N,85,BER,G,INJ,ES,180-190,B,3
0,288,10,M,A,42,2,48,N,76,MSPF,K,CAR,ES,160-170,H,3
0,72,4,F,A,50,1,30,O,95,BER,I,INJ,ES,150-160,M2,1
0,441,3,M,A,60,1,74,N,50,BER,O,IDS,GO,200-220,H,3
1,503,10,M,A,50,2,63,O,50,BER,G,INJ,ES,180-190,B,3
0,381,10,M,C,42,1,50,O,72,BER,F,INJ,GO,150-160,B,3
0,277,3,M,A,55,2,42,N,50,BRK,L,IDS,GO,180-190,M2,3
0,134,1,F,A,1,2,32,N,95,CAB,I,INJ,ES,190-200,B,3
0,489,5,F,A,60,1,72,O,50,TT,L,INJ,ES,160-170,M2,3
0,90,10,F,A,50,1,28,N,95,BER,B,CAR,ES,140-150,B,3
0,182,5,F,A,50,2,36,N,50,MSPHF,K,IDS,GO,170-180,M1,3
0,219,0,M,A,50,3,62,N,64,BER,S,INJ,ES,S220,H,1
0,202,10,M,A,42,3,36,N,68,BER,D,CAR,ES,140-150,B,3
0,343,1,M,A,50,4,47,N,58,CTE,I,IDS,GO,180-190,M1,3
0,401,9,F,A,50,2,52,N,50,MSPHF,M,INS,GO,160-170,H,1
0,630,10,M,A,48,3,73,N,85,BER,L,INJ,ES,180-190,H,3
0,257,5,M,A,1,3,46,N,50,MSPHF,O,INJ,ES,190-200,H,3
0,198,10,M,C,37,1,35,N,54,BER,I,INJ,ES,170-180,M1,3
0,462,3,M,A,50,3,62,N,50,BER,K,INJ,ES,190-200,M2,3
0,376,4,M,A,55,1,51,N,52,BER,D,INJ,ES,150-160,B,3
0,98,2,F,A,50,2,26,N,64,BER,E,INJ,ES,160-170,A,3
0,232,7,M,C,50,2,40,O,50,BER,M,INJ,ES,190-200,H,3
0,233,1,F,A,50,3,40,N,63,BER,M,INS,ES,200-220,M1,3
1,522,3,M,A,60,1,71,N,50,BER,M,IDS,GO,190-200,M2,3
0,154,10,M,A,50,2,32,N,95,BER,J,INJ,GO,160-170,M2,3
0,641,10,F,A,60,1,75,O,50,BER,H,INJ,ES,180-190,M1,3
0,71,9,F,A,50,3,42,N,95,CTE,F,INJ,GO,130-140,M1,3
0,146,9,M,A,50,1,38,N,100,BER,D,INJ,ES,130-140,B,3
0,454,10,F,A,37,1,56,N,50,BER,D,INJ,ES,140-150,A,3
0,590,3,M,A,50,1,67,N,65,TT,S,INJ,ES,200-220,H,2
0,610,5,F,A,50,1,94,N,50,BER,D,INJ,ES,150-160,A,3
0,367,3,M,A,50,3,48,N,50,BER,R,INJ,ES,S220,M2,2
0,391,2,F,A,50,3,51,N,50,BER,F,INJ,ES,160-170,B,3
1,224,4,M,C,50,2,37,N,57,BER,E,INJ,ES,160-170,B,1
0,218,9,F,A,50,1,44,N,50,BER,P,INS,GO,190-200,M2,2
0,183,7,M,A,50,2,33,N,85,BRK,H,INJ,ES,170-180,M1,3
0,262,4,F,C,50,3,41,N,50,BER,E,INJ,ES,150-160,B,3
0,505,10,F,A,60,1,70,O,50,BER,F,CAR,ES,160-170,M1,2
0,354,9,M,A,1,1,51,N,50,TT,T,INS,ES,S220,M2,1
0,91,7,F,C,50,1,28,N,95,BER,H,INJ,ES,160-170,M1,2
0,169,10,M,A,50,1,43,N,95,BER,G,INJ,GO,160-170,M1,3
1,459,3,F,A,1,3,56,N,85,BER,F,INJ,ES,150-160,B,3
0,49,10,F,C,50,2,25,N,80,BER,F,CAR,ES,170-180,B,3
0,204,7,M,A,50,1,50,N,125,BER,D,INJ,ES,160-170,B,3
1,500,0,M,A,60,1,66,N,50,MSPHF,Q,INJ,ES,S220,H,2
0,420,0,F,A,50,2,53,N,76,BRK,D,INJ,ES,150-160,A,3
0,400,9,M,A,48,3,51,N,50,CTE,D,INJ,ES,140-150,0,3
0,572,10,F,A,60,1,73,N,50,BER,J,INJ,ES,200-220,M1,3
0,508,9,M,A,60,1,85,N,100,BER,K,INJ,ES,170-180,M1,3
1,618,5,F,C,60,1,73,N,50,BER,E,INJ,ES,160-170,B,3
0,226,9,F,C,50,1,38,N,85,BER,F,INJ,ES,140-150,B,3
0,302,9,M,A,50,2,59,N,50,BRK,G,INJ,ES,160-170,M1,3
0,385,10,F,A,50,2,50,N,72,BER,J,CAR,ES,180-190,H,2
0,293,9,F,A,50,3,43,N,50,BER,P,INS,ES,200-220,H,3
0,214,5,M,C,50,2,35,N,78,BER,D,INJ,ES,150-160,A,3
0,137,10,M,A,50,1,32,N,76,BER,C,CAR,ES,150-160,M1,2
0,126,7,M,A,50,2,37,N,68,MSPF,K,INS,GO,170-180,M1,3
0,348,4,F,A,66,3,49,N,50,BER,K,INS,GO,170-180,M2,2
1,556,2,M,A,60,1,64,N,50,BER,I,INJ,ES,200-220,B,3
0,217,3,F,C,50,1,36,N,51,BER,G,INJ,ES,180-190,B,3
0,402,4,M,A,50,1,51,N,50,BER,H,IDS,GO,170-180,B,1
0,408,10,M,A,60,1,69,N,65,BER,G,INJ,ES,170-180,B,3
