1,288,2,M,A,50,4,42,N,50,CTE,I,IDS,GO,160-170,M1,1
0,118,1,F,C,50,2,31,N,90,BER,B,INJ,ES,140-150,A,3
0,151,10,M,A,50,2,43,N,72,BER,E,CAR,ES,150-160,B,3
0,210,7,M,A,55,1,36,N,80,BER,J,INJ,ES,180-190,M1,2
0,86,10,M,C,55,2,26,N,100,BER,E,CAR,ES,150-160,B,2
0,335,10,F,A,55,2,48,N,95,BER,A,CAR,ES,130-140,A,3
0,83,1,M,A,46,3,29,N,72,CTE,M,IDS,GO,140-150,0,3
0,508,4,M,A,66,3,61,N,50,BER,S,INJ,ES,S220,H,1
0,370,10,F,A,50,2,56,O,50,BER,F,CAR,ES,160-170,B,3
0,171,7,M,A,50,1,33,N,64,BER,M,INS,ES,200-220,M1,3
0,372,0,M,A,50,2,50,N,57,BER,K,INJ,ES,200-220,M2,1
0,789,7,F,A,60,1,86,N,50,BER,N,INJ,ES,200-220,M2,2
0,437,5,M,A,50,3,55,N,50,CTE,H,INJ,GO,140-150,M1,3
1,163,4,F,A,50,2,33,N,80,BER,E,INJ,ES,150-160,A,3
0,212,1,M,A,50,2,35,N,76,TT,N,INJ,ES,160-170,0,3
0,491,0,M,A,50,2,59,N,50,BER,Q,IDS,GO,200-220,H,2
1,666,7,M,A,60,1,73,N,50,BER,L,INS,GO,170-180,M2,3
0,224,1,F,A,50,2,40,O,50,BER,H,INJ,ES,170-180,B,3
0,79,9,M,C,26,2,24,N,85,BER,I,INJ,ES,170-180,M1,3
0,427,9,F,A,60,1,69,N,50,BER,D,INJ,ES,140-150,A,3
0,88,10,M,A,37,1,34,N,100,BER,J,INS,GO,170-180,M2,3
0,36,1,M,A,50,2,35,N,85,BER,I,INJ,ES,180-190,M1,2
0,285,10,F,C,50,2,42,N,50,CPE,C,INJ,ES,140-150,B,3
0,186,9,M,A,26,2,36,N,90,BER,F,INJ,ES,150-160,A,3
0,204,10,M,A,50,2,39,N,57,CAB,P,INJ,ES,200-220,M2,3
0,144,9,M,A,48,3,30,N,68,CTE,G,INJ,GO,160-170,B,3
0,237,1,F,A,50,2,39,N,50,BER,J,INJ,ES,180-190,B,2
0,418,0,M,A,42,3,54,N,50,TT,T,IDS,GO,200-220,H,2
0,128,10,M,A,50,2,35,N,95,BER,C,CAR,ES,140-150,B,3
0,431,7,F,A,1,2,55,N,50,BER,J,INJ,ES,190-200,M1,3
1,511,3,F,A,50,1,64,N,50,BER,G,INJ,ES,160-170,B,3
0,301,10,M,A,42,2,45,N,100,BRK,M,INJ,ES,190-200,M2,3
0,192,10,M,A,50,2,40,N,76,BER,F,CAR,ES,160-170,M1,3
0,149,10,M,C,50,2,33,N,80,BER,H,CAR,ES,160-170,M1,3
0,263,1,F,A,50,1,43,O,60,MSPF,K,IDS,GO,170-180,M1,3
0,96,5,M,C,50,1,30,N,95,BER,F,CAR,ES,160-170,B,2
0,373,1,F,A,48,3,49,N,50,BER,L,IDS,GO,190-200,M1,1
0,470,5,F,A,48,1,58,N,50,BRK,F,INJ,ES,150-160,B,3
0,132,4,M,C,50,2,30,N,72,BER,H,IDS,GO,170-180,B,3
0,197,4,M,C,50,2,34,N,50,BER,H,INJ,ES,170-180,M1,3
0,122,9,F,C,26,2,30,N,85,BER,K,INS,GO,170-180,M2,3
0,450,1,F,A,60,1,66,O,50,BER,E,INJ,ES,160-170,A,2
0,344,10,F,A,60,1,76,N,50,CTE,G,INJ,GO,130-140,0,3
0,96,9,M,C,50,2,26,N,76,BER,F,INJ,ES,160-170,B,3
0,343,7,M,A,55,2,51,N,50,BER,G,INJ,GO,160-170,B,2
0,293,10,M,A,50,2,42,N,50,BER,E,INJ,GO,150-160,B,3
0,319,10,M,A,50,1,44,N,72,BRK,D,CAR,ES,150-160,M2,3
0,510,2,F,A,50,1,60,N,50,BER,K,INJ,ES,190-200,M2,3
1,25,4,M,C,26,2,21,N,95,BER,G,INJ,ES,160-170,B,3
0,331,2,M,A,50,2,46,N,50,TT,R,INJ,ES,170-180,H,2
0,320,2,M,A,50,3,50,N,53,MSPHF,J,INJ,ES,170-180,M2,3
0,155,0,F,A,50,2,42,N,87,CAB,T,INJ,ES,S220,H,2
0,431,4,F,A,50,1,58,N,50,BER,E,INJ,ES,150-160,B,3
0,469,10,M,A,1,3,58,N,50,BRK,T,INJ,ES,200-220,H,2
0,129,10,M,C,50,1,37,O,76,BER,F,INJ,GO,150-160,M1,2
0,456,4,M,A,50,2,56,N,50,BER,I,INJ,ES,170-180,H,3
0,192,10,F,A,50,2,34,N,55,BER,F,CAR,ES,160-170,B,3
0,472,10,M,A,60,1,57,O,50,CAB,N,INJ,ES,190-200,M2,1
0,188,10,M,A,50,2,44,N,64,BER,G,CAR,ES,170-180,M2,3
0,331,10,M,A,50,2,47,N,80,BER,O,INJ,ES,200-220,H,3
0,173,10,M,A,50,3,33,N,95,BER,H,INJ,GO,150-160,M1,3
0,287,10,F,A,50,2,43,N,50,BER,F,CAR,ES,160-170,B,3
0,395,10,M,A,50,3,53,N,50,BRK,M,INJ,ES,200-220,H,3
0,310,10,M,A,50,2,54,N,90,BER,D,CAR,ES,150-160,B,3
0,447,0,M,A,50,3,55,N,84,BER,L,IDS,GO,190-200,M2,2
0,389,2,M,A,1,2,58,N,106,BER,O,INJ,ES,S220,M2,2
0,252,9,M,A,50,4,39,N,50,CTE,G,INJ,GO,130-140,0,3
0,195,4,F,C,50,2,35,N,51,BER,H,INJ,ES,180-190,B,3
0,284,10,F,A,1,3,48,N,50,BER,D,CAR,ES,150-160,B,3
0,245,7,F,A,37,1,78,N,58,BER,F,INJ,ES,170-180,B,3
0,107,9,F,A,50,2,27,N,85,BER,D,INJ,ES,140-150,A,3
0,591,7,M,A,60,1,67,N,50,BER,I,INJ,ES,170-180,M1,3
1,418,9,M,A,55,2,56,N,71,BER,J,INJ,ES,170-180,M1,2
0,477,5,M,A,50,1,60,N,50,CAB,Q,INS,ES,S220,H,2
0,280,10,M,A,50,2,42,N,95,BER,H,INJ,ES,170-180,M1,3
1,670,3,M,A,60,1,75,N,50,BER,P,INJ,ES,200-220,H,1
1,239,0,M,A,49,3,39,N,50,CTE,M,IDS,GO,150-160,0,3
0,325,3,M,C,55,1,51,N,50,MSPHF,K,IDS,GO,170-180,M1,3
0,425,9,M,C,50,1,55,O,50,BER,H,INJ,ES,160-170,B,3
0,117,10,M,A,50,2,50,N,90,CTE,I,INJ,GO,001-130,0,3
0,311,10,M,A,66,3,48,N,85,BER,K,INJ,ES,200-220,M1,2
0,192,10,M,C,50,1,35,N,85,CTE,A,CAR,ES,001-130,0,3
0,188,10,F,C,50,2,34,N,52,BER,D,INJ,ES,140-150,B,3
1,358,10,M,C,40,1,50,O,50,BER,L,INJ,ES,190-200,M2,3
0,116,10,M,A,50,2,27,N,64,BER,G,CAR,ES,160-170,B,3
0,107,10,F,C,26,2,27,N,76,BER,E,CAR,ES,150-160,B,3
0,525,5,F,A,50,1,63,N,50,BER,E,INJ,ES,150-160,A,3
0,218,10,M,A,50,1,42,N,95,BRK,E,CAR,ES,140-150,M1,3
0,549,0,F,A,60,1,69,N,50,BER,G,INJ,ES,160-170,B,3
0,67,5,F,C,26,2,25,N,90,BER,D,INJ,ES,160-170,B,3
0,530,10,M,A,48,3,63,N,55,BER,K,CAR,ES,180-190,H,3
0,43,10,F,A,50,2,24,N,85,BER,H,INJ,ES,180-190,M1,3
1,487,1,F,A,48,3,59,N,50,TT,N,IDS,GO,160-170,0,3
0,157,2,M,C,50,3,31,N,64,BER,L,IDS,GO,190-200,M2,1
1,31,4,M,C,26,2,21,N,95,BER,D,INJ,ES,160-170,B,2
0,280,1,M,A,48,3,45,N,50,BER,L,IDS,GO,170-180,B,3
0,296,2,M,C,42,3,44,N,55,BER,Q,IDS,GO,200-220,H,2
1,87,0,F,C,26,2,26,N,68,BER,H,IDS,GO,170-180,B,3
0,295,5,M,A,50,2,44,N,59,MSPF,J,INJ,ES,180-190,M1,3
0,77,4,F,A,50,2,25,N,76,BER,C,INJ,ES,160-170,B,3
1,557,2,M,A,50,2,67,N,50,CAB,Y,INJ,ES,S220,H,2
0,473,10,M,A,60,1,69,O,92,BER,E,CAR,ES,160-170,H,3
1,537,2,F,A,60,1,65,N,62,BER,K,IDS,GO,190-200,M2,3
0,327,4,M,A,50,2,46,N,50,MSPHF,N,INJ,ES,170-180,H,3
