0,469,2,M,A,50,3,59,N,50,BER,M,INJ,ES,200-220,M2,3
0,138,7,M,A,50,1,30,N,57,BER,H,INJ,ES,180-190,B,3
0,403,2,M,A,50,2,51,N,76,CAB,X,INJ,ES,S220,H,1
0,506,9,M,A,50,2,62,N,62,BER,Q,INS,ES,S220,H,2
0,289,10,F,A,50,2,55,N,50,BER,G,INJ,ES,170-180,B,3
0,578,9,F,C,60,1,78,O,50,BER,F,INJ,ES,160-170,M1,3
0,474,2,M,A,50,2,59,N,50,CAB,J,INJ,ES,200-220,B,3
0,381,1,M,A,50,3,50,N,53,BER,R,INS,ES,S220,H,1
0,464,0,M,A,60,1,75,N,55,BER,D,INJ,ES,160-170,B,2
0,415,9,F,A,1,3,52,N,50,CPE,O,INJ,ES,S220,H,2
0,483,5,F,A,50,2,58,N,50,BER,C,INJ,ES,150-160,A,3
1,177,10,M,C,50,2,33,N,50,CPE,P,INJ,ES,S220,M2,2
0,287,1,M,A,46,3,42,N,50,CTE,K,IDS,GO,130-140,0,3
0,499,3,F,A,60,1,73,N,50,BER,L,INJ,ES,170-180,B,3
0,165,5,M,C,50,2,32,N,85,BER,L,IDS,GO,170-180,M1,3
0,114,2,M,A,50,2,28,N,80,BER,J,IDS,GO,180-190,M1,3
1,36,3,F,C,26,2,21,N,112,BER,G,INJ,ES,190-200,B,1
1,79,3,F,A,50,2,37,N,118,BER,G,INJ,GO,160-170,B,1
0,75,9,M,C,26,2,24,N,72,BER,H,CAR,ES,170-180,M1,3
0,561,1,M,A,60,1,83,N,50,BER,I,INJ,ES,190-200,B,3
0,275,7,F,A,42,1,41,N,85,BER,G,INJ,ES,170-180,B,3
0,293,9,M,A,48,3,43,N,95,BER,M,INS,GO,180-190,H,3
0,145,10,M,A,50,1,53,O,95,BER,H,CAR,ES,150-160,M1,3
0,616,10,M,A,60,1,70,O,62,CTE,C,CAR,ES,140-150,B,3
0,194,5,F,C,50,2,35,N,76,BER,D,INJ,ES,150-160,A,3
0,155,3,M,C,50,2,32,N,68,BER,G,INJ,ES,160-170,B,3
0,210,1,F,C,50,1,35,N,50,BER,I,IDS,GO,170-180,B,3
