0,302,10,M,C,50,2,46,N,50,BER,E,CAR,ES,140-150,B,3
0,186,10,M,A,50,2,59,O,59,BER,J,INJ,ES,170-180,M2,3
0,182,0,M,A,7,4,34,N,50,BER,J,INJ,ES,170-180,M1,3
0,186,9,M,C,50,1,33,N,54,TT,R,INS,GO,160-170,H,2
0,555,2,F,A,60,1,70,N,50,BER,G,IDS,GO,160-170,B,1
0,170,10,M,A,50,1,32,N,95,BER,L,INS,GO,170-180,H,3
0,53,10,F,C,50,2,25,N,95,BER,F,CAR,ES,170-180,M1,2
0,42,5,M,A,26,2,22,N,106,TT,L,INJ,ES,160-170,M2,3
0,374,3,F,A,50,2,51,N,57,CPE,D,INS,ES,130-140,A,3
1,292,4,M,A,50,3,42,N,50,BER,I,INJ,ES,180-190,M1,3
0,350,10,M,C,50,2,48,N,64,CTE,F,CAR,ES,001-130,0,3
0,504,2,M,A,60,1,72,O,50,BER,M,INJ,ES,200-220,M2,2
0,207,7,F,C,48,1,35,N,54,BER,N,INJ,ES,S220,M2,1
1,127,4,F,C,50,2,28,N,64,BER,G,INJ,ES,180-190,B,3
0,150,5,M,A,50,2,48,N,95,BER,F,INJ,ES,140-150,A,3
0,307,9,F,A,50,2,45,N,50,BER,D,INJ,ES,160-170,B,3
0,68,3,F,A,50,1,34,N,76,BRK,J,INJ,ES,180-190,M1,2
0,408,10,M,C,48,1,70,O,50,BER,H,CAR,ES,170-180,0,3
0,341,3,M,A,50,2,47,N,50,BER,J,INJ,ES,180-190,M1,1
0,127,2,F,A,50,2,41,N,90,BER,E,INJ,ES,150-160,B,3
0,130,9,M,C,50,1,30,N,72,BER,G,INJ,ES,170-180,B,1
0,314,2,F,A,60,1,68,N,50,BER,D,INJ,ES,160-170,B,3
0,176,1,M,A,55,1,34,N,50,BER,K,INJ,ES,200-220,M1,3
0,226,10,F,A,50,1,38,N,90,BER,I,INJ,GO,160-170,M2,2
1,145,1,M,A,50,2,35,N,80,BRK,M,IDS,GO,200-220,M1,3
0,714,5,M,A,60,1,80,N,57,BER,Q,INJ,ES,S220,H,1
0,375,4,M,A,60,1,75,O,50,BER,H,INJ,ES,180-190,M1,2
0,437,10,F,A,60,1,87,N,50,BER,G,CAR,ES,150-160,M1,3
0,472,1,M,A,50,3,57,N,50,CPE,D,INS,ES,130-140,A,1
0,334,5,F,A,50,2,47,N,132,BER,F,INJ,ES,170-180,A,3
0,199,2,M,A,50,2,34,N,50,MSPF,O,IDS,GO,170-180,H,1
1,513,1,F,A,50,2,62,N,50,BER,L,IDS,GO,200-220,M1,3
0,219,10,M,A,50,1,37,N,57,MSPHF,N,INS,GO,150-160,H,3
0,247,4,M,A,50,2,38,N,85,BER,K,INJ,ES,180-190,M1,3
0,141,5,M,C,55,1,31,N,112,BER,L,IDS,GO,190-200,M1,3
1,84,3,F,C,26,2,25,N,100,BER,N,INS,ES,S220,M1,2
0,214,2,F,A,50,2,37,N,106,BER,G,INJ,ES,160-170,B,2
0,57,10,F,C,26,2,26,N,85,BER,H,CAR,ES,180-190,B,3
0,572,9,M,A,60,1,65,N,90,BER,Q,INJ,ES,200-220,H,1
1,196,5,F,C,50,2,34,N,57,BER,E,INJ,ES,150-160,B,3
0,191,0,F,A,50,2,35,N,85,BER,K,IDS,GO,160-170,B,2
0,198,2,M,A,42,3,34,N,64,BER,I,INJ,ES,180-190,B,3
0,707,7,F,A,60,1,86,N,80,BER,D,INJ,ES,150-160,A,3
0,295,3,M,A,47,3,42,N,50,CTE,L,IDS,GO,140-150,0,3
0,199,4,M,C,55,2,36,N,68,BER,E,INJ,ES,150-160,B,3
0,541,1,M,A,60,1,64,O,50,BER,J,INJ,ES,190-200,M1,2
0,127,4,F,A,37,1,42,N,72,BER,D,INJ,ES,140-150,B,2
0,180,7,M,A,55,2,33,N,95,BRK,J,INJ,GO,160-170,M2,3
0,428,0,M,A,50,1,54,N,50,BER,G,INJ,ES,160-170,B,3
0,280,4,M,A,50,3,42,N,84,MSPHF,N,INS,GO,170-180,H,3
0,301,10,M,A,50,2,45,N,90,BER,E,CAR,ES,150-160,M1,2
0,175,10,M,C,50,1,34,O,90,BER,I,INS,GO,170-180,M2,2
1,221,1,M,A,50,3,36,N,50,CTE,J,IDS,GO,140-150,M1,3
0,238,7,F,A,50,1,38,N,76,BER,F,INJ,ES,150-160,B,2
0,154,10,M,A,50,1,49,N,90,CTE,N,INJ,GO,130-140,0,3
0,502,10,M,A,60,1,67,O,50,BER,H,CAR,ES,170-180,M1,3
0,460,5,M,C,60,1,67,N,50,BER,F,INJ,ES,150-160,B,1
0,607,2,M,C,46,1,69,N,90,BER,H,INJ,ES,170-180,B,3
0,242,2,F,A,50,2,51,O,50,BER,J,INJ,ES,190-200,B,3
0,163,10,M,A,50,3,31,N,51,BER,H,CAR,ES,170-180,M1,3
0,307,10,M,C,55,2,55,O,50,TT,N,CAR,ES,150-160,H,3
0,92,2,M,C,50,3,31,N,68,BER,I,INJ,ES,180-190,B,3
0,60,1,F,A,50,2,26,N,85,CPE,D,INS,ES,130-140,A,3
0,206,1,M,C,50,3,38,N,95,BER,P,INS,ES,S220,M2,2
1,143,1,M,A,66,3,30,N,72,MSPHF,M,IDS,GO,190-200,M1,3
0,13,10,F,C,50,1,24,N,95,BER,C,CAR,ES,140-150,B,3
0,76,10,M,C,50,1,25,O,90,BER,M,INJ,ES,200-220,H,3
0,405,7,M,A,1,3,53,N,50,MSPF,L,INJ,ES,170-180,H,3
0,173,10,M,C,50,2,33,N,64,BER,S,INJ,ES,S220,H,3
0,160,2,M,C,50,2,32,N,76,CPE,V,INJ,ES,S220,H,1
0,595,4,M,A,60,1,70,N,53,BER,K,IDS,GO,170-180,M1,3
0,217,10,M,A,46,3,37,N,50,CTE,C,CAR,ES,140-150,B,3
0,488,2,M,A,50,2,61,N,50,BER,L,IDS,GO,190-200,M2,3
0,227,1,F,C,50,3,37,N,52,BER,J,INJ,ES,190-200,B,3
0,193,1,M,A,66,2,34,N,76,BER,E,INJ,ES,160-170,A,3
1,327,5,F,A,50,2,49,N,50,TT,L,INJ,ES,160-170,H,3
0,67,10,F,C,37,1,26,N,95,BER,B,CAR,ES,130-140,B,2
0,335,7,F,A,50,2,53,N,60,BER,E,INJ,ES,150-160,B,3
0,132,10,M,C,50,2,30,N,55,TT,O,INS,GO,150-160,H,3
0,125,10,M,C,50,2,29,N,90,BER,D,INJ,ES,140-150,A,3
0,559,10,M,A,50,2,64,N,50,BER,G,CAR,ES,150-160,H,3
0,13,9,M,C,50,2,22,N,95,BER,D,INJ,ES,150-160,B,3
0,326,10,M,A,50,1,51,N,62,BER,F,CAR,ES,160-170,B,3
0,310,2,F,C,50,2,44,N,92,BER,G,INJ,ES,170-180,B,3
0,294,7,M,A,50,2,54,N,58,BRK,G,INJ,ES,140-150,M1,2
0,157,4,M,C,50,2,31,N,95,BER,F,INJ,ES,150-160,A,3
0,150,10,M,A,48,2,54,N,85,BER,P,INJ,ES,S220,H,3
1,486,5,F,A,42,3,59,N,50,BER,H,INJ,ES,180-190,B,3
0,447,2,M,A,50,2,57,N,64,CPE,Q,INJ,ES,S220,H,2
1,427,1,M,A,50,2,56,N,62,BER,K,INJ,ES,200-220,B,3
0,279,5,F,A,50,2,42,N,104,BER,L,INJ,ES,170-180,B,3
0,234,10,M,C,50,2,37,N,68,BER,A,CAR,ES,001-130,B,3
0,56,9,M,A,50,1,28,N,95,CTE,G,INJ,GO,130-140,M1,3
0,573,3,M,A,60,1,70,N,50,BER,L,INJ,ES,180-190,M2,2
0,118,9,F,C,50,2,28,N,60,BER,H,INJ,GO,150-160,M1,3
0,295,3,M,A,46,1,51,O,50,BER,E,INJ,ES,160-170,B,3
0,301,3,M,A,50,2,48,N,56,MSPHF,J,INJ,ES,170-180,M1,2
1,602,4,M,A,60,1,68,N,50,BER,F,INJ,ES,140-150,A,3
0,340,1,M,A,42,3,47,N,87,BER,U,INS,ES,S220,H,2
0,166,10,F,A,55,2,31,N,63,BER,C,CAR,ES,140-150,B,3
1,252,2,M,C,50,3,39,N,50,CTE,F,INJ,GO,160-170,B,2
0,80,10,M,A,50,1,49,N,118,BER,I,CAR,ES,170-180,M2,3
1,468,2,F,A,66,3,60,N,50,BER,K,INJ,ES,200-220,M1,3
0,396,10,M,A,55,2,52,N,63,MSPHF,J,INJ,ES,150-160,H,3
0,287,10,M,A,46,3,43,N,50,CTE,G,INJ,GO,130-140,0,3
