0,380,5,M,A,1,3,49,N,50,BER,T,INJ,ES,S220,H,1
0,174,9,M,A,50,2,40,N,95,BER,J,INS,GO,160-170,M1,3
1,402,5,F,A,55,2,56,N,50,TT,L,INJ,ES,160-170,H,3
0,225,10,F,C,55,1,42,N,90,BER,H,CAR,ES,180-190,M2,3
0,318,10,F,A,50,2,57,O,54,BER,H,INJ,GO,150-160,M2,3
0,196,10,M,A,50,1,41,N,50,BER,M,INJ,ES,190-200,M2,2
0,265,10,F,A,50,2,41,N,76,BER,G,CAR,ES,160-170,M1,3
0,85,10,F,C,50,2,37,N,85,BER,C,CAR,ES,140-150,B,2
0,142,10,M,A,50,1,30,N,95,BER,M,CAR,ES,190-200,0,3
0,262,10,M,A,50,2,48,N,68,BER,G,INJ,ES,180-190,M1,3
0,392,2,M,A,50,2,53,N,50,BER,K,INJ,ES,200-220,M2,2
0,172,9,M,C,50,2,46,N,125,CTE,K,INJ,GO,001-130,0,3
1,107,2,F,A,50,2,28,N,66,BER,L,INJ,ES,200-220,B,3
0,19,10,F,C,50,2,29,N,95,BER,E,INJ,GO,140-150,B,3
0,274,10,M,A,50,1,40,O,50,BER,G,INJ,GO,140-150,M1,3
1,219,0,F,C,50,2,36,N,80,BER,I,INJ,GO,160-170,B,3
0,120,2,F,C,1,1,30,N,90,BRK,J,IDS,GO,180-190,M1,3
0,253,10,M,C,50,2,40,N,125,BER,F,CAR,ES,170-180,B,3
0,17,10,M,A,46,3,31,N,95,CTE,F,INJ,GO,130-140,M1,3
0,118,9,F,A,50,1,34,O,80,BER,C,INJ,ES,140-150,B,2
0,338,2,M,A,50,2,56,N,50,MSPHF,L,IDS,GO,170-180,M2,2
1,120,3,M,A,50,2,51,N,85,MSPF,J,INJ,ES,170-180,M2,2
0,225,10,F,C,50,2,37,O,51,BER,H,INJ,ES,170-180,M1,3
0,261,10,M,A,50,2,52,N,76,BER,K,CAR,ES,180-190,H,3
0,314,10,M,C,55,1,47,N,90,BER,F,CAR,ES,150-160,M1,3
1,126,1,M,A,50,2,29,N,57,BER,E,INJ,ES,160-170,A,3
0,319,4,F,A,55,1,46,N,50,MSPHF,J,INJ,ES,170-180,M2,3
0,295,1,F,A,60,1,49,N,50,BER,E,INJ,ES,160-170,A,3
0,450,1,M,A,1,3,55,N,50,BER,I,INJ,ES,180-190,M1,3
0,438,5,F,A,50,2,56,N,50,BER,M,INJ,ES,200-220,M2,2
0,241,2,F,C,50,2,44,N,50,BER,J,IDS,GO,170-180,M1,3
0,408,5,M,A,50,2,59,N,57,MSPHF,N,INS,ES,190-200,H,3
1,193,9,M,A,55,2,34,N,58,BER,H,INJ,GO,160-170,M1,2
1,430,3,F,A,48,3,68,N,72,BER,D,INJ,ES,150-160,A,3
0,196,7,F,A,50,2,35,O,50,BER,E,INJ,ES,150-160,B,3
0,491,1,F,A,1,3,65,N,50,BER,G,INJ,ES,160-170,A,3
0,205,2,M,A,50,3,35,N,60,CTE,H,INJ,GO,130-140,0,3
