1,300,1,M,C,50,3,44,N,57,BER,O,IDS,GO,200-220,M2,1
0,114,10,M,C,50,2,27,N,85,BER,G,CAR,ES,150-160,M2,3
0,586,10,M,C,55,1,73,O,63,CTE,E,CAR,ES,001-130,0,3
0,400,2,M,A,50,1,52,N,50,BRK,R,INJ,ES,S220,H,1
0,466,10,F,A,50,2,59,O,50,BER,F,CAR,ES,170-180,B,3
1,63,3,F,C,50,2,27,N,80,BER,G,INJ,ES,180-190,B,3
0,207,3,M,A,55,1,35,N,57,MSPHF,M,INS,GO,150-160,H,3
0,288,2,F,A,60,1,56,N,50,BER,P,INJ,ES,200-220,M2,2
0,155,3,F,C,50,2,37,N,72,BER,E,INJ,ES,150-160,A,2
1,445,7,M,A,50,2,56,N,90,CAB,O,INJ,ES,200-220,H,1
0,416,10,F,C,50,1,60,N,95,BER,A,CAR,ES,001-130,B,3
0,107,2,F,C,50,2,30,N,90,CPE,C,INS,ES,130-140,A,3
0,323,3,M,A,46,3,46,N,50,MSPF,N,IDS,GO,160-170,H,3
0,439,9,M,A,42,4,55,N,50,BER,O,INJ,ES,200-220,H,2
0,392,3,M,A,50,3,52,N,50,BRK,R,IDS,GO,S220,H,1
1,658,1,F,C,60,1,76,O,116,BER,J,INJ,ES,190-200,M1,3
0,518,9,F,A,55,2,61,N,59,BER,H,INJ,GO,150-160,M1,3
0,177,4,F,C,50,2,33,N,54,BER,F,INJ,ES,170-180,B,3
0,430,3,M,C,50,2,54,N,50,BER,G,INJ,ES,190-200,B,2
0,643,10,M,A,60,1,77,N,50,BER,I,INJ,GO,160-170,M2,3
0,115,1,F,C,50,2,27,N,100,BER,G,IDS,GO,160-170,B,1
0,142,5,M,C,50,3,29,N,67,BER,L,INJ,ES,200-220,M2,3
0,25,10,M,C,26,2,20,N,118,BER,I,INJ,GO,160-170,M2,3
0,415,9,M,A,48,3,63,N,85,CTE,F,INJ,GO,130-140,0,3
0,388,10,M,A,1,1,50,N,50,BER,A,CAR,ES,001-130,B,3
0,69,5,M,C,50,2,24,N,85,BER,G,INJ,GO,160-170,B,1
0,164,10,M,A,50,2,36,N,64,BER,I,INS,GO,170-180,M1,3
0,573,7,F,A,60,1,68,O,50,BER,Q,INJ,ES,S220,H,2
0,280,10,F,C,55,1,43,N,90,CPE,D,CAR,ES,150-160,B,3
0,25,10,F,A,50,2,38,N,90,BER,I,INJ,GO,160-170,M1,1
1,149,5,M,A,3,3,30,N,57,CPE,O,INJ,ES,S220,M2,1
0,119,2,M,C,50,2,28,N,61,BER,H,IDS,GO,160-170,B,3
1,94,3,M,A,50,2,25,N,85,BER,D,INJ,ES,150-160,A,1
0,337,9,M,C,60,1,66,N,85,CTE,I,INJ,GO,150-160,M1,3
0,634,10,F,A,50,1,72,O,64,CPE,K,INJ,ES,200-220,M1,3
0,563,4,F,A,60,1,67,O,54,BER,C,INJ,ES,150-160,A,3
0,495,9,M,A,50,2,61,O,50,CPE,N,INJ,ES,200-220,H,2
1,773,2,M,A,60,1,82,N,60,BRK,J,IDS,GO,170-180,M1,3
0,190,10,M,A,50,2,33,O,50,BER,L,INJ,ES,180-190,M2,1
0,360,0,M,A,1,3,49,N,50,MSPF,O,IDS,GO,170-180,H,3
1,127,5,M,A,55,3,29,N,76,BRK,L,INS,GO,180-190,M2,3
0,256,4,M,A,50,3,45,N,50,BER,Q,IDS,GO,S220,H,2
0,165,2,M,C,50,4,32,N,51,BER,J,IDS,GO,180-190,M1,2
0,527,10,M,A,42,3,61,N,50,BER,P,INJ,ES,200-220,M2,3
0,511,10,F,A,60,1,65,O,50,BER,D,CAR,ES,150-160,B,3
0,183,3,M,A,50,2,42,N,64,MSPF,K,IDS,GO,170-180,M1,3
0,203,10,M,A,1,1,35,N,95,BER,D,CAR,ES,001-130,A,2
0,55,10,M,C,50,2,26,N,80,BER,C,INJ,ES,150-160,B,3
0,244,5,M,A,1,3,38,N,69,TT,R,INJ,ES,170-180,H,2
0,174,10,F,C,50,2,33,N,90,BER,F,CAR,ES,170-180,B,3
1,160,5,M,A,50,1,31,O,51,TT,R,INJ,ES,170-180,H,2
0,597,4,M,A,21,3,71,N,50,BER,G,INJ,ES,180-190,B,1
0,206,10,M,A,50,2,36,N,66,BER,D,CAR,ES,140-150,B,3
0,164,7,F,A,50,2,32,N,95,BER,G,INJ,ES,160-170,B,3
0,194,2,M,C,50,1,34,N,100,BER,I,INJ,ES,170-180,M1,2
0,143,1,F,C,50,3,44,N,112,BER,K,INJ,ES,160-170,B,3
1,183,7,F,A,1,3,40,N,85,BER,K,INJ,ES,190-200,M2,3
0,60,4,F,C,26,2,23,N,76,BER,L,IDS,GO,190-200,M1,1
0,172,10,M,A,50,1,50,N,106,BER,E,CAR,ES,150-160,M1,3
0,566,3,M,A,50,3,65,N,80,BER,K,INJ,ES,170-180,B,3
0,500,1,M,C,60,1,59,N,50,TT,K,IDS,GO,150-160,M1,2
0,209,10,F,A,50,1,38,N,80,BER,C,CAR,ES,130-140,B,3
0,307,4,M,A,55,2,45,N,50,MSPHF,J,INJ,ES,180-190,M1,2
0,347,10,M,C,50,2,49,N,90,BER,K,INS,GO,160-170,M1,3
0,152,7,F,A,50,2,40,N,118,BER,K,INJ,ES,170-180,M2,3
0,469,10,M,A,50,2,57,N,50,BER,S,INJ,ES,180-190,H,2
0,190,10,M,A,50,2,42,O,68,BER,H,INJ,ES,180-190,M1,3
0,55,10,M,C,26,2,24,O,80,CTE,D,INJ,GO,150-160,B,3
0,431,2,F,A,1,3,55,N,50,BER,J,INJ,ES,180-190,B,2
1,81,1,F,A,50,3,31,N,95,BER,H,INJ,ES,180-190,B,3
0,244,7,M,A,1,3,38,N,80,BER,D,INJ,ES,150-160,A,3
0,268,10,M,A,55,2,46,O,57,MSPHF,O,INJ,ES,170-180,H,1
0,168,9,M,C,50,2,32,N,85,BER,H,INJ,ES,170-180,M1,3
1,414,1,M,A,50,2,55,N,50,BER,E,INJ,ES,160-170,A,3
0,173,7,M,A,50,2,33,O,64,BER,E,INJ,ES,160-170,B,3
0,217,7,M,A,48,3,36,N,132,CTE,M,INJ,GO,130-140,0,3
1,275,5,F,C,50,1,47,N,50,BER,I,INJ,ES,180-190,M1,3
0,491,9,F,A,60,1,66,N,50,BER,G,INJ,ES,170-180,B,3
0,369,1,M,A,55,1,49,N,50,MSPHF,K,INJ,ES,190-200,M1,3
0,386,9,M,A,50,2,55,O,112,BER,E,INJ,ES,150-160,A,3
0,174,5,M,A,50,1,34,N,72,TT,R,INS,GO,160-170,H,2
0,171,4,M,A,2,3,32,N,50,BER,E,INJ,ES,150-160,B,3
0,791,4,F,A,60,1,84,O,50,BER,G,INJ,ES,180-190,B,3
0,499,9,M,A,60,1,69,O,50,BER,J,INS,GO,180-190,M2,2
0,604,2,M,A,60,1,68,N,50,BER,N,INJ,ES,S220,M2,3
0,182,10,M,A,48,1,34,O,50,BER,B,CAR,ES,140-150,B,2
0,62,4,F,C,26,2,23,N,80,BER,L,IDS,GO,160-170,M1,3
0,217,10,M,A,50,1,39,O,72,BER,H,INJ,ES,170-180,M2,3
0,263,10,M,A,46,3,44,N,50,CTE,E,INJ,GO,130-140,M1,3
0,469,3,M,A,50,2,57,N,50,BER,K,INJ,ES,180-190,M2,3
0,178,7,M,A,50,3,34,N,52,MSPF,O,INS,GO,170-180,H,1
0,322,0,F,A,42,2,54,N,59,BER,F,INJ,ES,160-170,A,3
0,592,9,F,A,50,2,67,N,50,BER,D,INJ,ES,150-160,B,3
0,352,10,F,A,37,1,60,O,50,BER,U,INJ,ES,S220,H,3
1,270,2,F,A,50,2,42,N,60,MSPHF,J,INJ,ES,180-190,M1,3
0,588,4,F,A,60,1,73,N,50,BER,F,INJ,ES,170-180,A,3
0,396,9,F,C,50,3,61,N,50,BER,N,INJ,ES,180-190,M2,2
0,377,10,F,A,50,1,54,N,53,BER,J,INS,GO,170-180,M2,3
0,521,2,F,A,60,1,67,N,104,BER,F,INJ,ES,160-170,B,3
0,79,10,M,A,50,1,28,O,95,BER,F,INJ,ES,150-160,M1,3
0,450,1,F,A,49,3,59,N,50,BER,J,IDS,GO,170-180,M1,3
0,386,10,M,A,50,2,65,O,95,BER,O,INJ,GO,170-180,H,3
0,423,9,F,A,37,1,54,N,50,BER,J,INJ,ES,170-180,M1,1
0,332,2,M,A,42,3,56,N,50,BER,Q,INJ,ES,S220,M2,2
0,501,10,F,A,60,1,65,O,50,BER,B,CAR,ES,140-150,A,3
